complaint_id,state,district,latitude,longitude,issue_type,severity,status,date
934,Uttar Pradesh,Lucknow,26.844421416835537,80.99340997247812,Streetlight Failure,Critical,In Progress,2026-03-07
935,Uttar Pradesh,Lucknow,26.885698658167822,80.9826582488897,Traffic Congestion,High,Open,2025-11-26
936,Uttar Pradesh,Lucknow,26.861467001910942,80.99367256353574,Traffic Congestion,Critical,Resolved,2026-02-25
937,Uttar Pradesh,Lucknow,26.89019522146007,80.91903092271076,Sewage Leakage,Low,Open,2025-10-27
938,Uttar Pradesh,Lucknow,26.80314107483169,80.92692407994956,Water Supply Issue,Critical,Resolved,2025-07-21
939,Uttar Pradesh,Lucknow,26.865423619081138,80.97969378926395,Traffic Congestion,Medium,Open,2025-04-25
940,Uttar Pradesh,Lucknow,26.850818028156787,80.90987344708837,Garbage Collection,High,In Progress,2025-05-19
941,Uttar Pradesh,Lucknow,26.845915774153337,80.95660399141445,Electricity Problem,Critical,In Progress,2025-06-05
942,Uttar Pradesh,Lucknow,26.872510381161696,80.96309273238127,Garbage Collection,High,Resolved,2025-04-27
943,Uttar Pradesh,Lucknow,26.82995733723572,80.964788492451,Garbage Collection,Critical,In Progress,2026-01-02
944,Uttar Pradesh,Lucknow,26.89452584886929,80.99205407097242,Water Supply Issue,Critical,Open,2025-06-16
945,Uttar Pradesh,Lucknow,26.888619939525356,80.94899642741628,Sewage Leakage,Low,Resolved,2025-12-18
946,Uttar Pradesh,Lucknow,26.81555233365576,80.89998320282038,Streetlight Failure,Medium,Open,2025-11-29
947,Uttar Pradesh,Lucknow,26.799725893861925,80.9204220366615,Electricity Problem,Low,Resolved,2025-05-09
948,Uttar Pradesh,Lucknow,26.844168875165682,80.98515352488756,Water Supply Issue,High,Resolved,2025-11-21
949,Uttar Pradesh,Lucknow,26.856065565057694,80.93545776768684,Electricity Problem,High,Open,2025-05-03
950,Uttar Pradesh,Lucknow,26.83647399669944,80.97100022712382,Traffic Congestion,Critical,Open,2025-11-10
951,Uttar Pradesh,Lucknow,26.796766957490966,80.98159480111194,Streetlight Failure,Critical,Open,2025-09-30
952,Uttar Pradesh,Lucknow,26.8128725631524,80.90889309771092,Sewage Leakage,High,Resolved,2025-08-16
953,Uttar Pradesh,Lucknow,26.877773426686627,80.94713910869373,Electricity Problem,Low,In Progress,2025-10-27
954,Uttar Pradesh,Lucknow,26.855751464845916,80.9459633933109,Electricity Problem,Critical,Resolved,2025-10-08
955,Uttar Pradesh,Lucknow,26.888102941101288,80.89903819345638,Public Transport Issue,Critical,In Progress,2025-12-29
956,Uttar Pradesh,Lucknow,26.817235222781026,80.972240711799,Garbage Collection,Medium,Open,2025-09-08
957,Uttar Pradesh,Lucknow,26.876421675273118,80.93591418040886,Traffic Congestion,Critical,Open,2025-07-20
958,Uttar Pradesh,Lucknow,26.89420004734745,80.91359097918972,Electricity Problem,Critical,Resolved,2025-11-06
959,Uttar Pradesh,Lucknow,26.8424542980976,80.97706225556364,Traffic Congestion,Low,In Progress,2025-12-15
960,Uttar Pradesh,Lucknow,26.81702331845127,80.96484600031975,Garbage Collection,Medium,Resolved,2025-04-29
961,Uttar Pradesh,Lucknow,26.853021013101802,80.98562277423497,Road Damage,High,Open,2025-06-20
962,Uttar Pradesh,Lucknow,26.89381893714471,80.93146281665777,Electricity Problem,Low,Resolved,2025-04-17
963,Uttar Pradesh,Lucknow,26.844958746945686,80.99250512311261,Public Transport Issue,High,In Progress,2026-02-28
964,Uttar Pradesh,Lucknow,26.82862062192936,80.98854588303199,Garbage Collection,Low,In Progress,2025-09-26
965,Uttar Pradesh,Lucknow,26.86156037944787,80.92339099066871,Public Transport Issue,Critical,Open,2025-11-12
966,Uttar Pradesh,Lucknow,26.832315485106914,80.99146535115474,Public Transport Issue,Medium,In Progress,2025-06-23
967,Uttar Pradesh,Lucknow,26.847894853426975,80.99293486609955,Garbage Collection,Medium,Open,2026-02-17
968,Uttar Pradesh,Lucknow,26.836840269067775,80.9833846013715,Public Transport Issue,Critical,Resolved,2025-06-18
969,Uttar Pradesh,Lucknow,26.89604499161117,80.96083751573755,Road Damage,Critical,Open,2025-07-05
970,Uttar Pradesh,Lucknow,26.796731168265296,80.90855167140096,Electricity Problem,Medium,In Progress,2026-01-07
971,Uttar Pradesh,Lucknow,26.82253836991099,80.96201935437041,Public Transport Issue,Critical,Open,2025-04-02
972,Uttar Pradesh,Lucknow,26.870236736759757,80.90165954068709,Sewage Leakage,Low,In Progress,2025-10-04
973,Uttar Pradesh,Lucknow,26.83611352296551,80.94044140067135,Traffic Congestion,Low,Open,2025-04-07
974,Uttar Pradesh,Lucknow,26.853251882721636,80.98465034942961,Traffic Congestion,Low,Resolved,2026-02-11
975,Uttar Pradesh,Lucknow,26.89251631464223,80.94305741833809,Streetlight Failure,Critical,Open,2025-09-22
976,Uttar Pradesh,Lucknow,26.815822323225998,80.91443518521785,Streetlight Failure,Critical,Open,2025-05-16
977,Uttar Pradesh,Lucknow,26.844882853434182,80.92388441592455,Streetlight Failure,Critical,In Progress,2025-08-07
978,Uttar Pradesh,Lucknow,26.857076234238374,80.9601033461158,Road Damage,Low,Resolved,2025-06-04
979,Uttar Pradesh,Lucknow,26.86681165961147,80.95253713435643,Garbage Collection,Low,Open,2025-04-21
980,Uttar Pradesh,Lucknow,26.873144085580606,80.96954181229113,Road Damage,Low,Resolved,2025-12-21
981,Uttar Pradesh,Lucknow,26.894782691337635,80.92367028551422,Streetlight Failure,Medium,In Progress,2025-12-23
982,Uttar Pradesh,Lucknow,26.85161241804349,80.969373497144,Public Transport Issue,High,Resolved,2025-03-18
983,Uttar Pradesh,Lucknow,26.82315313369142,80.8968087757821,Streetlight Failure,Low,In Progress,2025-06-27
984,Uttar Pradesh,Lucknow,26.8322769357791,80.9431086181234,Sewage Leakage,High,Resolved,2025-05-22
985,Uttar Pradesh,Lucknow,26.839958464902647,80.9195362929822,Road Damage,Medium,Resolved,2025-07-06
986,Uttar Pradesh,Kanpur,26.44609249426489,80.37903266116795,Road Damage,Medium,In Progress,2025-04-08
987,Uttar Pradesh,Kanpur,26.41924875409543,80.29692292893817,Public Transport Issue,Critical,Resolved,2025-10-05
988,Uttar Pradesh,Kanpur,26.420639331008324,80.37807013173723,Road Damage,High,Resolved,2025-10-16
989,Uttar Pradesh,Kanpur,26.445172359459427,80.28269117569594,Water Supply Issue,Medium,In Progress,2025-10-20
990,Uttar Pradesh,Kanpur,26.483537556509944,80.33306671209549,Sewage Leakage,Medium,In Progress,2025-06-26
991,Uttar Pradesh,Kanpur,26.49027442071682,80.28634940765818,Traffic Congestion,Medium,In Progress,2025-12-18
992,Uttar Pradesh,Kanpur,26.403123237075583,80.30556910725517,Traffic Congestion,Critical,Open,2026-01-04
993,Uttar Pradesh,Kanpur,26.45325339999706,80.33813252296622,Streetlight Failure,Critical,Open,2026-01-21
994,Uttar Pradesh,Kanpur,26.470635178051285,80.31158377746917,Water Supply Issue,Critical,Open,2025-06-04
995,Uttar Pradesh,Kanpur,26.40832716739467,80.28882308287892,Electricity Problem,Critical,In Progress,2025-06-03
996,Uttar Pradesh,Kanpur,26.44795922376521,80.31222783576517,Public Transport Issue,Medium,Resolved,2025-08-09
997,Uttar Pradesh,Kanpur,26.497518616760818,80.35052505118418,Road Damage,Low,In Progress,2026-02-28
998,Uttar Pradesh,Kanpur,26.440727103800683,80.30795173105128,Public Transport Issue,Low,In Progress,2025-10-16
999,Uttar Pradesh,Kanpur,26.438819032676747,80.3530995334844,Road Damage,High,In Progress,2026-01-23
1000,Uttar Pradesh,Kanpur,26.481488756207046,80.37618428309808,Garbage Collection,Medium,Resolved,2026-02-10
1001,Uttar Pradesh,Kanpur,26.410986929487805,80.31945662009981,Traffic Congestion,Critical,Resolved,2025-03-23
1002,Uttar Pradesh,Kanpur,26.463910747032518,80.34340516081929,Electricity Problem,High,Resolved,2025-05-02
1003,Uttar Pradesh,Kanpur,26.408506499687444,80.30535176584577,Traffic Congestion,High,Resolved,2025-10-16
1004,Uttar Pradesh,Kanpur,26.480565976905837,80.29973091489278,Electricity Problem,Critical,In Progress,2025-09-23
1005,Uttar Pradesh,Kanpur,26.411322673723433,80.37470601680063,Traffic Congestion,High,Open,2026-02-21
1006,Uttar Pradesh,Kanpur,26.4418571881654,80.30664084012099,Traffic Congestion,Critical,Resolved,2025-09-17
1007,Uttar Pradesh,Kanpur,26.45702089940817,80.29426474935705,Traffic Congestion,High,In Progress,2025-06-12
1008,Uttar Pradesh,Kanpur,26.414225870938942,80.30503370025687,Public Transport Issue,Critical,Resolved,2025-05-11
1009,Uttar Pradesh,Kanpur,26.461987293992518,80.30457949378473,Sewage Leakage,Medium,In Progress,2025-08-04
1010,Uttar Pradesh,Kanpur,26.43424928437548,80.33243366951118,Electricity Problem,Low,Resolved,2025-05-17
1011,Uttar Pradesh,Kanpur,26.47273056721354,80.38023620959375,Water Supply Issue,Low,Open,2025-08-04
1012,Uttar Pradesh,Kanpur,26.433617696231362,80.2856955407461,Electricity Problem,High,Resolved,2025-08-03
1013,Uttar Pradesh,Kanpur,26.482875390063334,80.34304508289662,Garbage Collection,Critical,Open,2025-05-24
1014,Uttar Pradesh,Kanpur,26.45544968596416,80.33702472144066,Road Damage,Low,Open,2025-12-02
1015,Uttar Pradesh,Kanpur,26.465864301587803,80.35014460613317,Traffic Congestion,High,Open,2025-11-26
1016,Uttar Pradesh,Kanpur,26.406736370737644,80.28884995955909,Streetlight Failure,High,Resolved,2026-02-23
1017,Uttar Pradesh,Kanpur,26.478403966412998,80.30514216831301,Electricity Problem,High,Open,2025-10-28
1018,Uttar Pradesh,Kanpur,26.429559354785894,80.36110550446091,Traffic Congestion,Medium,Resolved,2025-04-05
1019,Uttar Pradesh,Kanpur,26.439288647984334,80.37980210220472,Water Supply Issue,Low,Resolved,2025-06-17
1020,Uttar Pradesh,Kanpur,26.43701443215823,80.34822939206352,Sewage Leakage,High,Resolved,2025-10-03
1021,Uttar Pradesh,Kanpur,26.46303338036167,80.35101324810262,Public Transport Issue,Low,In Progress,2026-02-06
1022,Uttar Pradesh,Kanpur,26.40470486702694,80.29764422929125,Traffic Congestion,Critical,In Progress,2025-09-19
1023,Uttar Pradesh,Kanpur,26.41940650043681,80.32992017259659,Sewage Leakage,High,Open,2025-06-08
1024,Uttar Pradesh,Kanpur,26.441742490605467,80.34813260218012,Garbage Collection,Low,In Progress,2025-11-17
1025,Uttar Pradesh,Kanpur,26.419775229806717,80.37655719630041,Public Transport Issue,Medium,In Progress,2025-04-24
1026,Uttar Pradesh,Kanpur,26.430454283975266,80.32029391777635,Road Damage,Low,In Progress,2025-08-31
1027,Uttar Pradesh,Kanpur,26.454391187769403,80.34917057149539,Streetlight Failure,High,In Progress,2026-03-04
1028,Uttar Pradesh,Kanpur,26.427801926098514,80.3445490191502,Public Transport Issue,Critical,Resolved,2025-05-17
1029,Uttar Pradesh,Kanpur,26.459209590441855,80.31349352977372,Sewage Leakage,Medium,Resolved,2025-10-17
1030,Uttar Pradesh,Kanpur,26.420722381633393,80.36108674031615,Streetlight Failure,Critical,Resolved,2025-06-24
1031,Uttar Pradesh,Kanpur,26.406683845770488,80.34759974162719,Sewage Leakage,Medium,Open,2025-07-05
1032,Uttar Pradesh,Kanpur,26.49432333263502,80.32307942635055,Water Supply Issue,High,Open,2025-10-04
1033,Uttar Pradesh,Kanpur,26.460713607507373,80.30812116452655,Water Supply Issue,High,Resolved,2025-10-09
1034,Uttar Pradesh,Kanpur,26.429951203138174,80.29638726889294,Water Supply Issue,Medium,Open,2026-02-02
1035,Uttar Pradesh,Kanpur,26.48793452747758,80.37101021023872,Road Damage,High,In Progress,2025-04-02
1036,Uttar Pradesh,Kanpur,26.48787664552388,80.36647398002748,Public Transport Issue,Medium,Open,2026-01-15
1037,Uttar Pradesh,Kanpur,26.469114919562106,80.37529926685608,Water Supply Issue,Medium,Resolved,2025-07-18
1038,Uttar Pradesh,Kanpur,26.432253033890216,80.29677525079953,Electricity Problem,Medium,Resolved,2025-08-16
1039,Uttar Pradesh,Kanpur,26.47403293504919,80.32297155542211,Road Damage,Critical,Resolved,2025-10-28
1040,Uttar Pradesh,Kanpur,26.46642594231212,80.31472713359112,Traffic Congestion,Medium,Open,2025-03-29
1041,Uttar Pradesh,Kanpur,26.45944148099132,80.33802653381021,Traffic Congestion,Low,In Progress,2025-03-29
1042,Uttar Pradesh,Kanpur,26.438044014283133,80.28216984346967,Traffic Congestion,High,Resolved,2025-09-09
1043,Uttar Pradesh,Kanpur,26.493262911275593,80.35736679528907,Sewage Leakage,Medium,Open,2025-07-14
1044,Uttar Pradesh,Kanpur,26.424541067794305,80.37797931528448,Water Supply Issue,High,Open,2025-04-27
1045,Uttar Pradesh,Kanpur,26.4079238617666,80.3505935285536,Garbage Collection,Critical,Open,2025-12-20
1046,Uttar Pradesh,Kanpur,26.41315816919843,80.31806586742647,Garbage Collection,Critical,Open,2025-04-11
1047,Uttar Pradesh,Kanpur,26.489087890519034,80.29743123272202,Traffic Congestion,Critical,In Progress,2025-07-16
1048,Uttar Pradesh,Kanpur,26.415691620108692,80.35510894345207,Electricity Problem,Medium,In Progress,2026-01-29
1049,Uttar Pradesh,Kanpur,26.48170805231386,80.35991080754061,Electricity Problem,Critical,Open,2025-07-09
1050,Uttar Pradesh,Kanpur,26.433191494487875,80.30432770094752,Public Transport Issue,Medium,In Progress,2025-08-31
1051,Uttar Pradesh,Kanpur,26.41508400406915,80.32936417606729,Water Supply Issue,High,In Progress,2025-05-31
1052,Uttar Pradesh,Kanpur,26.45262538383086,80.34348614243216,Water Supply Issue,Medium,Resolved,2025-09-18
1053,Uttar Pradesh,Kanpur,26.406713606807287,80.33131231115546,Sewage Leakage,Critical,Resolved,2025-04-03
1054,Uttar Pradesh,Kanpur,26.440316064854546,80.30566628569295,Public Transport Issue,Critical,Open,2025-12-28
1055,Uttar Pradesh,Kanpur,26.432581816021614,80.29647962962893,Sewage Leakage,Medium,In Progress,2025-09-07
1056,Uttar Pradesh,Kanpur,26.455698100983657,80.35060622835617,Streetlight Failure,Low,In Progress,2025-04-24
1057,Uttar Pradesh,Kanpur,26.463440805632416,80.38175844812424,Sewage Leakage,High,Open,2025-03-16
1058,Uttar Pradesh,Kanpur,26.405168841201284,80.28781692978124,Sewage Leakage,Low,Resolved,2025-07-17
1059,Uttar Pradesh,Kanpur,26.4041539839115,80.37490016532216,Garbage Collection,High,In Progress,2025-04-16
1060,Uttar Pradesh,Kanpur,26.49759252107514,80.35121304209932,Streetlight Failure,Critical,In Progress,2025-04-25
1061,Uttar Pradesh,Kanpur,26.4502749454912,80.37368304713698,Garbage Collection,Low,In Progress,2025-04-12
1062,Uttar Pradesh,Kanpur,26.461700661898405,80.31957790646636,Public Transport Issue,Critical,Resolved,2025-11-03
1063,Uttar Pradesh,Kanpur,26.48967195450458,80.34775773005094,Electricity Problem,Low,Resolved,2025-07-31
1064,Uttar Pradesh,Kanpur,26.417203929816814,80.3513148194377,Electricity Problem,Low,Resolved,2025-09-24
1065,Uttar Pradesh,Kanpur,26.489786693372594,80.35224585724524,Garbage Collection,High,In Progress,2025-03-20
1066,Uttar Pradesh,Kanpur,26.4773109132853,80.28872688576696,Road Damage,Critical,Resolved,2026-01-12
1067,Uttar Pradesh,Kanpur,26.490708104907085,80.36878352662383,Electricity Problem,Low,Open,2026-02-08
1068,Uttar Pradesh,Kanpur,26.469747226687996,80.32566738193795,Garbage Collection,Medium,Open,2025-12-20
1069,Uttar Pradesh,Kanpur,26.485557363412823,80.3408347017333,Electricity Problem,Low,Resolved,2025-06-29
1070,Uttar Pradesh,Kanpur,26.42970360510561,80.35725011299682,Streetlight Failure,High,In Progress,2025-09-20
1071,Uttar Pradesh,Kanpur,26.498592565905486,80.35541950099038,Public Transport Issue,Medium,Open,2026-02-20
1072,Uttar Pradesh,Kanpur,26.499040852770822,80.3182530904635,Garbage Collection,High,Resolved,2025-09-16
1073,Uttar Pradesh,Kanpur,26.422509230919637,80.32250466505583,Traffic Congestion,Critical,In Progress,2025-06-23
1074,Uttar Pradesh,Kanpur,26.497751724366474,80.29683113013807,Water Supply Issue,High,Resolved,2025-11-30
1075,Uttar Pradesh,Varanasi,25.36397797676668,82.9634656293028,Public Transport Issue,Critical,In Progress,2025-07-22
1076,Uttar Pradesh,Varanasi,25.290386973483272,83.00142497508783,Garbage Collection,Low,In Progress,2026-03-03
1077,Uttar Pradesh,Varanasi,25.33262248933489,82.9252724530057,Water Supply Issue,Critical,Open,2026-01-22
1078,Uttar Pradesh,Varanasi,25.35757335588258,82.96221722472382,Electricity Problem,Critical,In Progress,2025-06-03
1079,Uttar Pradesh,Varanasi,25.335613513772167,83.01596507798136,Water Supply Issue,High,Resolved,2026-01-01
1080,Uttar Pradesh,Varanasi,25.325320021219223,82.932651145142,Water Supply Issue,Medium,Resolved,2025-04-17
1081,Uttar Pradesh,Varanasi,25.33516288923699,82.97329127749303,Water Supply Issue,Medium,Resolved,2025-05-22
1082,Uttar Pradesh,Varanasi,25.357266656995076,82.93722336516456,Garbage Collection,Critical,Open,2025-12-18
1083,Uttar Pradesh,Varanasi,25.322981603496054,83.01492558406458,Road Damage,High,In Progress,2026-03-09
1084,Uttar Pradesh,Varanasi,25.298263100997023,83.00159749479619,Garbage Collection,Critical,In Progress,2025-04-16
1085,Uttar Pradesh,Varanasi,25.305115754908403,82.9605766885698,Traffic Congestion,Medium,In Progress,2025-12-10
1086,Uttar Pradesh,Varanasi,25.293176131585984,82.95260853588545,Public Transport Issue,Medium,Resolved,2026-02-07
1087,Uttar Pradesh,Varanasi,25.290417529770124,82.9703058228744,Garbage Collection,Low,Resolved,2025-09-07
1088,Uttar Pradesh,Varanasi,25.291760197493957,82.94386493926807,Water Supply Issue,Critical,In Progress,2025-10-24
1089,Uttar Pradesh,Varanasi,25.354998876323315,82.9377144745302,Sewage Leakage,Critical,In Progress,2025-10-06
1090,Uttar Pradesh,Varanasi,25.30336913825136,82.95957240812606,Streetlight Failure,High,Open,2025-05-15
1091,Uttar Pradesh,Varanasi,25.30199858472783,82.93288340484038,Garbage Collection,High,In Progress,2025-08-15
1092,Uttar Pradesh,Varanasi,25.316467189767945,82.9669672253119,Water Supply Issue,Critical,Open,2025-09-13
1093,Uttar Pradesh,Varanasi,25.323831418251565,83.01423448814407,Streetlight Failure,Medium,Resolved,2026-03-01
1094,Uttar Pradesh,Varanasi,25.32368949185855,82.95155917668401,Road Damage,High,Resolved,2025-05-28
1095,Uttar Pradesh,Varanasi,25.34221183135788,82.93404624717554,Sewage Leakage,Medium,In Progress,2025-06-02
1096,Uttar Pradesh,Varanasi,25.28795403219961,82.97432256426302,Road Damage,Low,Resolved,2025-04-25
1097,Uttar Pradesh,Varanasi,25.285335318211523,82.9284739341474,Sewage Leakage,Medium,In Progress,2025-11-23
1098,Uttar Pradesh,Varanasi,25.26848076477507,82.96397510695007,Streetlight Failure,Critical,Resolved,2026-01-06
1099,Uttar Pradesh,Varanasi,25.35592978978523,83.02340704009629,Road Damage,Medium,Resolved,2025-10-05
1100,Uttar Pradesh,Varanasi,25.345649480900835,82.9973394766108,Public Transport Issue,Low,In Progress,2025-10-16
1101,Uttar Pradesh,Varanasi,25.292389555376044,82.98970744494788,Traffic Congestion,Medium,Resolved,2025-08-28
1102,Uttar Pradesh,Varanasi,25.310800821693686,82.93748202651268,Streetlight Failure,Low,Open,2025-10-19
1103,Uttar Pradesh,Varanasi,25.29456780836382,82.92741200746268,Water Supply Issue,Low,Resolved,2025-07-19
1104,Uttar Pradesh,Varanasi,25.314468486957818,82.96539621659268,Water Supply Issue,Low,In Progress,2026-01-06
1105,Uttar Pradesh,Varanasi,25.298131266682077,82.94468612021733,Garbage Collection,Low,In Progress,2025-10-10
1106,Uttar Pradesh,Varanasi,25.32363513783501,82.94264360486584,Road Damage,High,Open,2025-10-05
1107,Uttar Pradesh,Varanasi,25.270848519248734,82.95100183716559,Electricity Problem,High,Open,2025-08-31
1108,Uttar Pradesh,Varanasi,25.299864045755353,82.92577002868694,Road Damage,Medium,Resolved,2025-12-24
